Dilithium 2,Dilithium 3,Dilithium 5
0.011426925659179688,0.018113136291503906,0.028200626373291016
0.013178348541259766,0.017702579498291016,0.02779388427734375
0.012611150741577148,0.01740264892578125,0.027124643325805664
0.011317014694213867,0.017416954040527344,0.027510404586791992
0.013962268829345703,0.017455577850341797,0.028787851333618164
0.010973453521728516,0.017441749572753906,0.027661800384521484
0.012101173400878906,0.01759505271911621,0.027830839157104492
0.011201858520507812,0.017455101013183594,0.03348112106323242
0.011425018310546875,0.01745128631591797,0.027210474014282227
0.011939525604248047,0.017444610595703125,0.027361392974853516
0.012168169021606445,0.017481565475463867,0.02878427505493164
0.011401653289794922,0.017366647720336914,0.028532743453979492
0.011216878890991211,0.017403602600097656,0.027852773666381836
0.011278152465820312,0.017342805862426758,0.027041196823120117
0.01103830337524414,0.017500638961791992,0.02726912498474121
0.011400699615478516,0.017304182052612305,0.03023362159729004
0.011661767959594727,0.017413616180419922,0.02775883674621582
0.01166987419128418,0.017383337020874023,0.028522729873657227
0.01148533821105957,0.017451047897338867,0.028513669967651367
0.011144399642944336,0.01756596565246582,0.028482913970947266
0.011125326156616211,0.017370939254760742,0.029628276824951172
0.011044025421142578,0.017486572265625,0.02899312973022461
0.0111541748046875,0.017850160598754883,0.028904199600219727
0.012678384780883789,0.017815828323364258,0.02734684944152832
0.011490106582641602,0.01738905906677246,0.027215957641601562
0.011368036270141602,0.01743173599243164,0.027830839157104492
0.011697769165039062,0.017673730850219727,0.027165889739990234
0.011107683181762695,0.018856287002563477,0.028338193893432617
0.011834144592285156,0.018946409225463867,0.02867579460144043
0.011333465576171875,0.01795053482055664,0.027693510055541992
0.010931968688964844,0.018781661987304688,0.027559995651245117
0.01130533218383789,0.01800704002380371,0.03031134605407715
0.011655330657958984,0.018035411834716797,0.030205726623535156
0.010996103286743164,0.017745256423950195,0.028800010681152344
0.011157512664794922,0.017802000045776367,0.027332067489624023
0.011119365692138672,0.01731109619140625,0.037122249603271484
0.011466741561889648,0.0178983211517334,0.02788853645324707
0.01124882698059082,0.017254114151000977,0.028064489364624023
0.011165142059326172,0.01738142967224121,0.027810335159301758
0.011086225509643555,0.017557621002197266,0.028116464614868164
0.012078046798706055,0.01760697364807129,0.027266740798950195
0.011065483093261719,0.017598867416381836,0.02688145637512207
0.01108241081237793,0.017581939697265625,0.02732706069946289
0.011118412017822266,0.017798185348510742,0.02726912498474121
0.011250495910644531,0.017850875854492188,0.028086185455322266
0.011078119277954102,0.017850399017333984,0.02817845344543457
0.011411666870117188,0.020412445068359375,0.027575969696044922
0.01102137565612793,0.01759481430053711,0.027127981185913086
0.011214494705200195,0.017601728439331055,0.027594327926635742
0.011233806610107422,0.01754593849182129,0.027451038360595703
0.011332273483276367,0.017420053482055664,0.027313947677612305
0.011067628860473633,0.018986940383911133,0.028795957565307617
0.011173725128173828,0.018825531005859375,0.027916908264160156
0.011008739471435547,0.024339914321899414,0.027866840362548828
0.012202739715576172,0.017477035522460938,0.027786731719970703
0.011564970016479492,0.017464876174926758,0.0284574031829834
0.011436939239501953,0.017842769622802734,0.027715444564819336
0.011553049087524414,0.017729520797729492,0.02783799171447754
0.01195836067199707,0.017364978790283203,0.0274503231048584
0.011087656021118164,0.017596006393432617,0.027380704879760742
0.012064456939697266,0.017493247985839844,0.02729034423828125
0.01221156120300293,0.018067598342895508,0.027436017990112305
0.01134634017944336,0.017947912216186523,0.0276644229888916
0.011104345321655273,0.0174560546875,0.027480602264404297
0.011104822158813477,0.017304658889770508,0.027852296829223633
0.011115312576293945,0.017520427703857422,0.027553558349609375
0.011454343795776367,0.017557621002197266,0.02784895896911621
0.011255264282226562,0.017738819122314453,0.027772188186645508
0.011138916015625,0.017377614974975586,0.028031349182128906
0.011245965957641602,0.017373085021972656,0.027718782424926758
0.011286258697509766,0.01737809181213379,0.027979373931884766
0.01137852668762207,0.017550230026245117,0.027824878692626953
0.011087894439697266,0.017845869064331055,0.02789783477783203
0.011362314224243164,0.01760101318359375,0.02774643898010254
0.011634588241577148,0.017476797103881836,0.028284072875976562
0.011104345321655273,0.01752471923828125,0.027113914489746094
0.011208772659301758,0.017508268356323242,0.027614355087280273
0.011503219604492188,0.017367124557495117,0.02750563621520996
0.011089801788330078,0.017449378967285156,0.027683734893798828
0.011210203170776367,0.01754593849182129,0.028454065322875977
0.011301279067993164,0.017477035522460938,0.027411699295043945
0.01135706901550293,0.017853975296020508,0.027434825897216797
0.011434316635131836,0.01771402359008789,0.027413606643676758
0.011126041412353516,0.017467737197875977,0.03341174125671387
0.01140451431274414,0.0174713134765625,0.0290834903717041
0.011065483093261719,0.017432212829589844,0.029041528701782227
0.01105189323425293,0.01751708984375,0.02892756462097168
0.011187076568603516,0.017505168914794922,0.027716636657714844
0.011060953140258789,0.017780780792236328,0.027864933013916016
0.011339426040649414,0.017474889755249023,0.028468847274780273
0.01248621940612793,0.01795196533203125,0.030548810958862305
0.012547969818115234,0.01758861541748047,0.027415037155151367
0.01165151596069336,0.017565488815307617,0.02714228630065918
0.010877847671508789,0.01743769645690918,0.027880430221557617
0.01156926155090332,0.017637252807617188,0.02745819091796875
0.011420249938964844,0.01783466339111328,0.027466535568237305
0.011204957962036133,0.01768803596496582,0.027625322341918945
0.011012077331542969,0.017683744430541992,0.027749300003051758
0.011138677597045898,0.017669677734375,0.027328968048095703
0.011717796325683594,0.018056392669677734,0.02713799476623535
0.01103067398071289,0.017703533172607422,0.027587890625
0.011394739151000977,0.01762557029724121,0.027678728103637695
0.012296438217163086,0.018044710159301758,0.028532743453979492
0.011229753494262695,0.01765584945678711,0.028292179107666016
0.011543035507202148,0.017874717712402344,0.028351545333862305
0.011388063430786133,0.017658472061157227,0.02752232551574707
0.012484073638916016,0.01749730110168457,0.027742385864257812
0.012390851974487305,0.017517566680908203,0.02766895294189453
0.012865543365478516,0.017369508743286133,0.02720952033996582
0.010972738265991211,0.01781320571899414,0.02761101722717285
0.011136054992675781,0.017652034759521484,0.027232885360717773
0.011404275894165039,0.017622947692871094,0.02801370620727539
0.011475563049316406,0.01786947250366211,0.02828812599182129
0.01149296760559082,0.01770782470703125,0.02729034423828125
0.011144161224365234,0.017766475677490234,0.02756500244140625
0.011035442352294922,0.017649412155151367,0.027599811553955078
0.011390209197998047,0.01779007911682129,0.027321577072143555
0.011065959930419922,0.01728653907775879,0.027195453643798828
0.011363983154296875,0.017604589462280273,0.02861475944519043
0.011066436767578125,0.01738262176513672,0.027513980865478516
0.011104345321655273,0.01758718490600586,0.027242422103881836
0.011226654052734375,0.017592668533325195,0.026932954788208008
0.011015176773071289,0.017780780792236328,0.028038978576660156
0.011031627655029297,0.018098831176757812,0.027948617935180664
0.011251688003540039,0.018215179443359375,0.027202129364013672
0.011282682418823242,0.017669200897216797,0.02706170082092285
0.011286258697509766,0.021787166595458984,0.028764724731445312
0.012647390365600586,0.017487049102783203,0.028208255767822266
0.011095046997070312,0.01763439178466797,0.027781963348388672
0.01141357421875,0.017544984817504883,0.02786874771118164
0.011332511901855469,0.0177609920501709,0.02810525894165039
0.011463642120361328,0.017456769943237305,0.029760360717773438
0.011416435241699219,0.018208026885986328,0.028321266174316406
0.011362791061401367,0.01776266098022461,0.027131319046020508
0.011533498764038086,0.017634153366088867,0.033683061599731445
0.011553764343261719,0.01748347282409668,0.027130126953125
0.011343240737915039,0.017586708068847656,0.028469085693359375
0.01162266731262207,0.017478466033935547,0.028013944625854492
0.011486291885375977,0.017473220825195312,0.02813577651977539
0.011467218399047852,0.017553091049194336,0.02843451499938965
0.011146306991577148,0.017531394958496094,0.02783513069152832
0.011725664138793945,0.017615556716918945,0.028773784637451172
0.011797666549682617,0.018001556396484375,0.02858591079711914
0.011407852172851562,0.017748594284057617,0.027478694915771484
0.011217594146728516,0.017520904541015625,0.028020381927490234
0.011397123336791992,0.017694950103759766,0.02809882164001465
0.011411428451538086,0.017775774002075195,0.02802443504333496
0.01105046272277832,0.017775535583496094,0.02755141258239746
0.011067628860473633,0.017534255981445312,0.027210235595703125
0.01104879379272461,0.017345190048217773,0.027483701705932617
0.011154651641845703,0.0177457332611084,0.0276339054107666
0.011178970336914062,0.01756596565246582,0.027698516845703125
0.011557579040527344,0.017918109893798828,0.027714252471923828
0.011267423629760742,0.0176849365234375,0.027902841567993164
0.013483047485351562,0.01750469207763672,0.027553558349609375
0.012719869613647461,0.017496347427368164,0.027447223663330078
0.011122465133666992,0.017798662185668945,0.027810096740722656
0.01270437240600586,0.017412185668945312,0.02772974967956543
0.011389017105102539,0.017765045166015625,0.02822256088256836
0.011073827743530273,0.021082639694213867,0.027671098709106445
0.012223482131958008,0.019291400909423828,0.027459144592285156
0.011235475540161133,0.018039703369140625,0.027823209762573242
0.010999917984008789,0.017948150634765625,0.0276486873626709
0.011644840240478516,0.01761603355407715,0.02703857421875
0.011604547500610352,0.017602920532226562,0.027350664138793945
0.011043548583984375,0.017620325088500977,0.027280330657958984
0.011723518371582031,0.017841577529907227,0.027400732040405273
0.011268854141235352,0.018016815185546875,0.027208805084228516
0.011040210723876953,0.01816105842590332,0.02830958366394043
0.011260986328125,0.017540693283081055,0.02780890464782715
0.011343002319335938,0.017855167388916016,0.028267860412597656
0.011000871658325195,0.0174558162689209,0.027087926864624023
0.011987686157226562,0.017974376678466797,0.02709341049194336
0.011154651641845703,0.017838239669799805,0.027399301528930664
0.011061668395996094,0.017757654190063477,0.027676105499267578
0.011102437973022461,0.01773691177368164,0.02848982810974121
0.01141214370727539,0.018218517303466797,0.02742600440979004
0.011214256286621094,0.017781972885131836,0.027408123016357422
0.011903762817382812,0.018265962600708008,0.027326345443725586
0.01445770263671875,0.017831802368164062,0.02719569206237793
0.01146554946899414,0.01994776725769043,0.027395248413085938
0.011244773864746094,0.018942594528198242,0.027512788772583008
0.011895179748535156,0.017548561096191406,0.02818131446838379
0.011261940002441406,0.01886606216430664,0.0278775691986084
0.011115312576293945,0.017402172088623047,0.027439594268798828
0.011231422424316406,0.017447233200073242,0.027285099029541016
0.011226654052734375,0.017652034759521484,0.027538061141967773
0.012651205062866211,0.017699480056762695,0.027140140533447266
0.011635780334472656,0.017543792724609375,0.027447938919067383
0.01096343994140625,0.017867088317871094,0.02774643898010254
0.012653112411499023,0.018017292022705078,0.027829885482788086
0.012546062469482422,0.01792454719543457,0.027623891830444336
0.010969400405883789,0.017890214920043945,0.028062820434570312
0.01131129264831543,0.017913818359375,0.028789997100830078
0.011333942413330078,0.01784372329711914,0.02802109718322754
0.011377096176147461,0.018378734588623047,0.027795791625976562
0.012627363204956055,0.01747918128967285,0.02777552604675293
0.012605428695678711,0.017638683319091797,0.027827978134155273
0.012613296508789062,0.01757669448852539,0.028016328811645508
0.012508392333984375,0.01780867576599121,0.03995347023010254
0.011400699615478516,0.017525672912597656,0.027861356735229492
0.012647628784179688,0.017470121383666992,0.027123451232910156
0.011081695556640625,0.017586231231689453,0.0271146297454834
0.011403083801269531,0.01746225357055664,0.027672290802001953
0.01143956184387207,0.017634153366088867,0.02998495101928711
0.01105809211730957,0.01772594451904297,0.029166460037231445
0.01151728630065918,0.01784515380859375,0.0275421142578125
0.011142253875732422,0.01757979393005371,0.028388500213623047
0.011317253112792969,0.018143892288208008,0.02740931510925293
0.011126279830932617,0.01771688461303711,0.027790069580078125
0.01111745834350586,0.017615079879760742,0.02738356590270996
0.01101994514465332,0.01753711700439453,0.028316736221313477
0.011217594146728516,0.01735997200012207,0.027553558349609375
0.011052608489990234,0.017653465270996094,0.027843713760375977
0.011727333068847656,0.01774311065673828,0.02901315689086914
0.011151313781738281,0.017404794692993164,0.027512311935424805
0.011456012725830078,0.017595529556274414,0.02704930305480957
0.01136159896850586,0.017469406127929688,0.027570247650146484
0.011121511459350586,0.0175173282623291,0.027944564819335938
0.011298418045043945,0.01791834831237793,0.027800798416137695
0.011045455932617188,0.017293214797973633,0.027557849884033203
0.010958671569824219,0.01773667335510254,0.027400732040405273
0.01142573356628418,0.017620563507080078,0.027146577835083008
0.011289596557617188,0.017421960830688477,0.028145551681518555
0.011304378509521484,0.017556428909301758,0.02714085578918457
0.011345386505126953,0.01745438575744629,0.027562618255615234
0.012007951736450195,0.017552614212036133,0.02748847007751465
0.011066913604736328,0.01780986785888672,0.02713298797607422
0.011358261108398438,0.0177609920501709,0.02759695053100586
0.011084794998168945,0.017594337463378906,0.027350425720214844
0.01141977310180664,0.017627954483032227,0.027496337890625
0.011035919189453125,0.017688751220703125,0.027542591094970703
0.011249542236328125,0.018940448760986328,0.027466773986816406
0.01130223274230957,0.018856287002563477,0.027283906936645508
0.01113748550415039,0.018873214721679688,0.027180194854736328
0.011325836181640625,0.01738572120666504,0.027251243591308594
0.011355400085449219,0.017489194869995117,0.027184486389160156
0.01130986213684082,0.01748037338256836,0.027074337005615234
0.011158943176269531,0.01736927032470703,0.02714848518371582
0.011270523071289062,0.017456531524658203,0.027322053909301758
0.011144161224365234,0.01820826530456543,0.02737736701965332
0.011485815048217773,0.017476320266723633,0.02761244773864746
0.01112818717956543,0.017471790313720703,0.02782297134399414
0.011512041091918945,0.018969058990478516,0.027785778045654297
0.011430978775024414,0.020229101181030273,0.02762746810913086
0.011347770690917969,0.018979310989379883,0.027302026748657227
0.011537313461303711,0.018933773040771484,0.02766108512878418
0.011614084243774414,0.017354965209960938,0.03815603256225586
0.011043071746826172,0.01745891571044922,0.027333736419677734
0.011072158813476562,0.0179445743560791,0.027757883071899414
0.01141500473022461,0.018142223358154297,0.027660846710205078
0.01143193244934082,0.019920825958251953,0.027625322341918945
0.011224985122680664,0.019133806228637695,0.027389049530029297
0.01119685173034668,0.017747163772583008,0.027272939682006836
0.011340856552124023,0.017431259155273438,0.02723073959350586
0.010998725891113281,0.017423629760742188,0.027331113815307617
0.011570215225219727,0.017549753189086914,0.027263402938842773
0.011180877685546875,0.01793694496154785,0.028203964233398438
0.011040925979614258,0.017443180084228516,0.028263568878173828
0.011371135711669922,0.017720460891723633,0.02736663818359375
0.011469841003417969,0.017926454544067383,0.027454376220703125
0.011064291000366211,0.017381906509399414,0.028334617614746094
0.011450052261352539,0.017467021942138672,0.027526378631591797
0.011296749114990234,0.018166780471801758,0.02796483039855957
0.0113677978515625,0.01783013343811035,0.027740001678466797
0.011204957962036133,0.017744779586791992,0.028542757034301758
0.011433839797973633,0.017762184143066406,0.027750253677368164
0.011404037475585938,0.017721176147460938,0.027597427368164062
0.011128425598144531,0.01839160919189453,0.02812027931213379
0.011101007461547852,0.019458532333374023,0.0280306339263916
0.011463642120361328,0.01922464370727539,0.028288841247558594
0.01134943962097168,0.017348527908325195,0.028180837631225586
0.011700153350830078,0.019191265106201172,0.027623891830444336
0.011008977890014648,0.019403696060180664,0.027751445770263672
0.01133275032043457,0.017625093460083008,0.027252674102783203
0.012127399444580078,0.017920255661010742,0.028095245361328125
0.014524698257446289,0.017496824264526367,0.027184247970581055
0.011120080947875977,0.018026351928710938,0.02723407745361328
0.011614322662353516,0.017843246459960938,0.02711176872253418
0.011245250701904297,0.017722606658935547,0.02708292007446289
0.01134634017944336,0.017591238021850586,0.028269290924072266
0.011120080947875977,0.017594099044799805,0.02764606475830078
0.011838912963867188,0.017711639404296875,0.02802419662475586
0.011496782302856445,0.01783466339111328,0.02820444107055664
0.010984182357788086,0.018512725830078125,0.0277101993560791
0.011118650436401367,0.01766204833984375,0.028046369552612305
0.011028528213500977,0.017834186553955078,0.027698040008544922
0.011301040649414062,0.017607927322387695,0.02852487564086914
0.012076854705810547,0.01775050163269043,0.027681350708007812
0.011075496673583984,0.01777172088623047,0.027484416961669922
0.011247396469116211,0.017639636993408203,0.02973628044128418
0.01133275032043457,0.017415285110473633,0.027714967727661133
0.011104345321655273,0.017647266387939453,0.030394554138183594
0.010991334915161133,0.017748355865478516,0.03025221824645996
0.011033773422241211,0.017642974853515625,0.0280759334564209
0.011585235595703125,0.017630338668823242,0.02797985076904297
0.011173009872436523,0.01840043067932129,0.027025222778320312
0.011441469192504883,0.017730712890625,0.027453184127807617
0.01093912124633789,0.01788783073425293,0.028220653533935547
0.011671781539916992,0.01730823516845703,0.027465105056762695
0.010995149612426758,0.017488479614257812,0.027575969696044922
0.011034250259399414,0.0173947811126709,0.028905153274536133
0.012686014175415039,0.017560720443725586,0.028354406356811523
0.012200117111206055,0.0173184871673584,0.027426481246948242
0.010904073715209961,0.01752638816833496,0.027302265167236328
0.012729167938232422,0.017751693725585938,0.029720306396484375
0.012650489807128906,0.017743349075317383,0.027998924255371094
0.01166987419128418,0.018890380859375,0.02814197540283203
0.01182413101196289,0.01725482940673828,0.027290821075439453
0.01136326789855957,0.017490148544311523,0.027852535247802734
0.010922908782958984,0.01746225357055664,0.02791452407836914
0.01082158088684082,0.018244266510009766,0.027921199798583984
0.011355876922607422,0.017518043518066406,0.028027772903442383
0.011132955551147461,0.017388582229614258,0.027951955795288086
0.011571884155273438,0.017333030700683594,0.028034448623657227
0.01272892951965332,0.01772761344909668,0.027971267700195312
0.012122631072998047,0.017375707626342773,0.02790665626525879
0.012153863906860352,0.017902374267578125,0.02753162384033203
0.012534856796264648,0.017315149307250977,0.02847456932067871
0.010977745056152344,0.01806187629699707,0.028021812438964844
0.012491703033447266,0.020207881927490234,0.02741408348083496
0.010876178741455078,0.017508983612060547,0.02813863754272461
0.011252880096435547,0.01772141456604004,0.02844405174255371
0.011028051376342773,0.01951289176940918,0.028264999389648438
0.010948419570922852,0.018939971923828125,0.028255462646484375
0.01096963882446289,0.017606735229492188,0.028004884719848633
0.011106014251708984,0.01784658432006836,0.028566360473632812
0.011271953582763672,0.01773667335510254,0.02807784080505371
0.011241436004638672,0.017665863037109375,0.02861952781677246
0.010940790176391602,0.017663240432739258,0.027313709259033203
0.01166224479675293,0.01760268211364746,0.028446674346923828
0.011095046997070312,0.017584800720214844,0.028206348419189453
0.011004924774169922,0.017747879028320312,0.02749156951904297
0.011147499084472656,0.01867508888244629,0.027757883071899414
0.01113438606262207,0.018022775650024414,0.02738213539123535
0.011133432388305664,0.017929792404174805,0.028370141983032227
0.010984659194946289,0.017890214920043945,0.028023958206176758
0.011086702346801758,0.017832040786743164,0.028368234634399414
0.011017560958862305,0.018494129180908203,0.02695775032043457
0.011173248291015625,0.017995834350585938,0.027664661407470703
0.01103353500366211,0.018442153930664062,0.027048110961914062
0.011178255081176758,0.017853498458862305,0.027038097381591797
0.011000394821166992,0.01812434196472168,0.02740478515625
0.01097726821899414,0.017658472061157227,0.027264833450317383
0.011703968048095703,0.017693519592285156,0.027280569076538086
0.011168479919433594,0.017446517944335938,0.027280330657958984
0.01375579833984375,0.01751542091369629,0.027273178100585938
0.01220846176147461,0.017643451690673828,0.027379274368286133
0.011289834976196289,0.01751852035522461,0.03032231330871582
0.011508941650390625,0.01751422882080078,0.028462886810302734
0.011112213134765625,0.017560720443725586,0.027624130249023438
0.011111259460449219,0.01744842529296875,0.028432369232177734
0.01110696792602539,0.017665386199951172,0.02734994888305664
0.011142253875732422,0.017951011657714844,0.027286052703857422
0.011208295822143555,0.01801133155822754,0.027855396270751953
0.011186599731445312,0.018564462661743164,0.02747058868408203
0.011628866195678711,0.01741766929626465,0.02747058868408203
0.011522293090820312,0.01819753646850586,0.027899503707885742
0.011491537094116211,0.01822519302368164,0.027758359909057617
0.011295318603515625,0.018679141998291016,0.027249574661254883
0.011268138885498047,0.0179595947265625,0.02727985382080078
0.012527227401733398,0.018636703491210938,0.02736377716064453
0.012480735778808594,0.01744699478149414,0.028302431106567383
0.011002302169799805,0.018383264541625977,0.0316464900970459
0.011734724044799805,0.017651081085205078,0.02738642692565918
0.011086463928222656,0.017793655395507812,0.027469873428344727
0.011432409286499023,0.018192291259765625,0.027286529541015625
0.011206865310668945,0.0175931453704834,0.027392864227294922
0.011577606201171875,0.017750263214111328,0.02755880355834961
0.011507034301757812,0.01763129234313965,0.02839374542236328
0.011080741882324219,0.01771712303161621,0.027934789657592773
0.011299848556518555,0.017988920211791992,0.027987957000732422
0.01268315315246582,0.018380403518676758,0.02760028839111328
0.0126495361328125,0.018232107162475586,0.028357982635498047
0.011587142944335938,0.01834583282470703,0.027729511260986328
0.011478185653686523,0.01854109764099121,0.027583599090576172
0.011411190032958984,0.017711639404296875,0.027214527130126953
0.011426448822021484,0.01769852638244629,0.02788519859313965
0.01140737533569336,0.01787590980529785,0.027647733688354492
0.012048482894897461,0.01779460906982422,0.028023481369018555
0.011905431747436523,0.01757502555847168,0.02761387825012207
0.011300325393676758,0.018990039825439453,0.027807950973510742
0.012901067733764648,0.01775527000427246,0.027940750122070312
0.011071443557739258,0.017587661743164062,0.028139114379882812
0.012485742568969727,0.017485618591308594,0.027522802352905273
0.011820793151855469,0.018222808837890625,0.028075695037841797
0.011528968811035156,0.018903732299804688,0.02773308753967285
0.011686325073242188,0.017998933792114258,0.027863740921020508
0.011015176773071289,0.019726991653442383,0.027637720108032227
0.011116266250610352,0.017882347106933594,0.027552127838134766
0.011230945587158203,0.018817424774169922,0.028041362762451172
0.011354446411132812,0.017338991165161133,0.028052330017089844
0.011306285858154297,0.017424583435058594,0.028331756591796875
0.01120758056640625,0.017305850982666016,0.02790665626525879
0.0111083984375,0.017902851104736328,0.02765488624572754
0.011074304580688477,0.017542123794555664,0.027956485748291016
0.01233673095703125,0.01751995086669922,0.02779841423034668
0.011202812194824219,0.017699241638183594,0.02762007713317871
0.011655330657958984,0.01759934425354004,0.027469873428344727
0.011025190353393555,0.019434213638305664,0.027894020080566406
0.011475324630737305,0.018957138061523438,0.02776813507080078
0.011356830596923828,0.017667770385742188,0.027930259704589844
0.012021064758300781,0.017937660217285156,0.027977943420410156
0.011686086654663086,0.01730656623840332,0.027956247329711914
0.011092424392700195,0.017664194107055664,0.027468204498291016
0.011263370513916016,0.017670631408691406,0.02729511260986328
0.011399269104003906,0.01782369613647461,0.027356386184692383
0.011467933654785156,0.017803430557250977,0.02721405029296875
0.011265754699707031,0.019123554229736328,0.027759790420532227
0.01165771484375,0.017697572708129883,0.027594566345214844
0.010942697525024414,0.017485618591308594,0.027711153030395508
0.011077642440795898,0.01756739616394043,0.027721643447875977
0.012764215469360352,0.01784658432006836,0.02782416343688965
0.012514352798461914,0.018665552139282227,0.027974605560302734
0.010960578918457031,0.01790785789489746,0.028020381927490234
0.012686014175415039,0.017657756805419922,0.027385711669921875
0.012705087661743164,0.017908811569213867,0.027344942092895508
0.012048006057739258,0.017540454864501953,0.027506589889526367
0.011345624923706055,0.017595767974853516,0.027182817459106445
0.012476682662963867,0.01773548126220703,0.027841567993164062
0.011313915252685547,0.017736434936523438,0.027651548385620117
0.01098179817199707,0.017966032028198242,0.027307510375976562
0.011423110961914062,0.01767420768737793,0.027271509170532227
0.011034011840820312,0.017953157424926758,0.030014753341674805
0.011023759841918945,0.018835783004760742,0.02773141860961914
0.011294126510620117,0.018162250518798828,0.027476787567138672
0.011208772659301758,0.017838001251220703,0.027332067489624023
0.01190805435180664,0.01762843132019043,0.029833555221557617
0.01098322868347168,0.0175778865814209,0.028537273406982422
0.011170625686645508,0.017483949661254883,0.02867913246154785
0.011010885238647461,0.01775503158569336,0.027551889419555664
0.01113128662109375,0.01768016815185547,0.028530120849609375
